state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.4,6.4,0,36.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-06,Micrograms/cubic meter (LC),Events Excluded,17,100.0,Y,6.0,11.0,22,,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-06,Micrograms/cubic meter (LC),Events Included,24,100.0,Y,9.708333,33.0,14,,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-06,Micrograms/cubic meter (LC),Concurred Events Excluded,24,100.0,Y,9.708333,33.0,14,,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-06,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,6.0,6.0,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-06,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,6.0,6.0,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-06,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,6.0,6.0,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-06,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,6.0,6.0,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-06,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,6.0,6.0,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-06,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,6.0,6.0,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-06,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,6.0,6.0,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-06,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,6.0,6.0,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-06,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-06,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-06,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-06,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-06,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-06,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-06,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-06,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-06,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-06,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-06,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-06,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-06,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-06,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-06,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-06,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,9.7,9.7,0,52.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-07,Micrograms/cubic meter (LC),Events Excluded,14,96.0,Y,8.571429,13.0,7,,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-07,Micrograms/cubic meter (LC),Events Included,23,96.0,Y,11.0,31.0,15,,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-07,Micrograms/cubic meter (LC),Concurred Events Excluded,23,96.0,Y,11.0,31.0,15,,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-07,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,8.5,8.5,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-07,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,8.5,8.5,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-07,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,8.5,8.5,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-07,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,8.5,8.5,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-07,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,8.5,8.5,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-07,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,8.5,8.5,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-07,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,8.5,8.5,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-07,Micrograms/cubic meter (LC),Events Excluded,1,100.0,Y,8.5,8.5,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-07,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-07,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-07,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-07,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-07,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-07,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-07,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-07,Micrograms/cubic meter (LC),Events Included,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-07,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-07,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-07,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-07,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-07,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-07,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-07,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-07,Micrograms/cubic meter (LC),Concurred Events Excluded,1,100.0,Y,11.0,11.0,0,55.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-08,Micrograms/cubic meter (LC),No Events,24,100.0,Y,8.625,15.0,7,,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.6,8.6,0,48.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
06,089,0004,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.6,8.6,0,48.0,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",2025-08-15
